# timestamp, device_id, qw, qx, qy, qz, cx, cy, cz
    3426, 3426, 0.425358, 0.245581, -0.435534, 0.754368, -29.5127, -7.72853, -13.3366
    3427, 3427, -0.124488, -0.21562, 0.838754, -0.484255, -17.8517, 14.0312, -24.3524
    3428, 3429, 0.21562, 0.124488, -0.484255, 0.838754, -17.8517, -14.0742, -24.3276
    3429, 3428, 0.176053, 0.176052, -0.684839, 0.68484, -17.8517, -0.024795, -28.1054
    3430, 3408, -0.028427, -0.016409, -0.499727, 0.865561, -3.34981, -14.7387, -25.4736
    3431, 3430, 0.005088, 0.008812, 0.865981, -0.499974, -1.40735, 16.6114, -28.8215
    3432, 3432, -0.008812, -0.005088, -0.499974, 0.865981, -1.40735, -16.6544, -28.7967
    3433, 3433, 0.134318, 0.232644, 0.834192, -0.481621, 15.4141, 14.7349, -25.5712
    3434, 3434, -0.189953, -0.189954, -0.681116, 0.681115, 15.4141, -0.024795, -29.5127
    3435, 3412, 0.145191, 0.25148, 0.828711, -0.478451, 11.814, 13.5574, -23.5368
    3436, 3436, 0.254394, 0.440622, 0.745555, -0.430447, 28.1054, 8.90438, -15.4724
    3437, 3437, -0.359766, -0.359767, -0.608744, 0.608743, 28.1054, -0.024795, -17.8517
    3438, 3438, -0.440622, -0.254394, -0.430447, 0.745555, 28.1054, -8.94733, -15.4476
    3439, 3440, 0.505062, 0.505061, 0.494886, -0.494886, 33.2658, -0.024795, -1.40735
    3440, 3439, 0.357132, 0.618572, 0.606109, -0.349937, 33.2658, 0.682199, -1.23119
    3441, 3418, 0.486948, 0.843424, 0.196564, -0.113491, 17.6161, -11.9298, 20.6084
    3442, 3443, 0.615939, 0.615938, 0.347303, -0.347304, 29.5127, -0.024795, 15.4141
    3443, 3444, 0.754368, 0.435534, 0.245581, -0.425358, 29.5127, 7.68559, 13.3614
    3444, 3442, 0.435534, 0.754368, 0.425358, -0.245581, 29.5127, -7.72853, 13.3366
    3445, 3445, 0.481621, 0.834192, -0.232644, 0.134318, -15.4141, -14.7778, 25.5464
    3446, 3446, 0.681115, 0.681116, -0.189954, 0.189953, -15.4141, -0.024795, 29.5127
    3447, 3447, 0.834192, 0.481621, -0.134318, 0.232644, -15.4141, 14.7349, 25.5712
    3448, 3448, 0.484255, 0.838754, 0.21562, -0.124488, 17.8517, -14.0742, 24.3276
    3449, 3449, 0.68484, 0.684839, 0.176052, -0.176053, 17.8517, -0.024795, 28.1054
    3450, 3450, 0.838754, 0.484255, 0.124488, -0.21562, 17.8517, 14.0312, 24.3524
    3451, 3451, 0.430447, 0.745555, -0.440622, 0.254394, -28.1054, -8.94733, 15.4476
    3452, 3452, 0.608743, 0.608744, -0.359767, 0.359766, -28.1054, -0.024795, 17.8517
    3453, 3453, 0.745555, 0.430447, -0.254394, 0.440622, -28.1054, 8.90438, 15.4724
    3454, 3454, -0.349937, -0.606109, 0.618572, -0.357132, -33.2658, -0.725146, 1.2064
    3455, 3455, 0.494886, 0.494886, -0.505061, 0.505062, -33.2658, -0.024795, 1.40735
    3456, 3456, 0.606109, 0.349938, -0.357133, 0.618572, -33.2658, 0.682199, 1.23119
    3457, 3480, 0.583184, 0.336701, 0.369638, -0.640231, 40.101, -2.73508, -4.68871
    3458, 3458, 0.673747, 0.673747, 0.214628, -0.214628, 24.7514, -0.024296, 32.0144
    3459, 3459, 0.825168, 0.476411, 0.151765, -0.262865, 24.7514, 15.9862, 27.7375
    3460, 3483, 0.865085, 0.499457, 0.02329, -0.040339, 5.42809, 20.0295, 34.7406
    3461, 3462, 0.640231, 0.369638, -0.336701, 0.583184, -40.101, 2.693, 4.71301
    3462, 3461, 0.522747, 0.522747, -0.476168, 0.476168, -40.101, -0.024296, 5.42809
    3463, 3463, -0.269898, -0.467477, 0.729017, -0.420898, -37.4425, 7.65377, -13.3053
    3464, 3464, 0.381693, 0.381693, -0.59524, 0.59524, -37.4425, -0.024296, -15.3496
    3465, 3465, 0.467477, 0.269898, -0.420898, 0.729017, -37.4425, -7.69585, -13.281
    3466, 3466, -0.151765, -0.262865, 0.825168, -0.476411, -24.7514, 15.9862, -27.7375
    3467, 3468, 0.262865, 0.151765, -0.476411, 0.825168, -24.7514, -16.0283, -27.7132
    3468, 3467, 0.214628, 0.214628, -0.673747, 0.673747, -24.7514, -0.024296, -32.0144
    3469, 3469, -0.02329, -0.040339, 0.865085, -0.499457, -5.42809, 20.0295, -34.7406
    3470, 3470, 0.032936, 0.032936, -0.706339, 0.706339, -5.42809, -0.024296, -40.101
    3471, 3471, 0.040339, 0.02329, -0.499457, 0.865085, -5.42809, -20.0715, -34.7163
    3472, 3495, -0.41273, -0.230225, -0.437771, 0.764857, 38.0366, -13.8343, -23.9324
    3473, 3473, -0.151, -0.151, -0.690796, 0.690796, 15.3496, -0.024296, -37.4425
    3474, 3474, -0.184936, -0.106773, -0.488466, 0.846049, 15.3496, -18.7423, -32.414
    3475, 3475, 0.229559, 0.397608, 0.769356, -0.444187, 32.0144, 12.3546, -21.4474
    3476, 3476, -0.324646, -0.324646, -0.628176, 0.628176, 32.0144, -0.024296, -24.7514
    3477, 3477, -0.397608, -0.229559, -0.444187, 0.769356, 32.0144, -12.3967, -21.4232
    3478, 3478, 0.336701, 0.583184, 0.640231, -0.369638, 40.101, 2.693, -4.71301
    3479, 3479, -0.476168, -0.476168, -0.522747, 0.522747, 40.101, -0.024296, -5.42809
    3480, 3504, 0.761539, 0.443519, -0.242309, 0.405753, -38.0366, 13.8089, 23.947
    3481, 3457, 0.476411, 0.825168, 0.262865, -0.151765, 24.7514, -16.0283, 27.7132
    3482, 3482, 0.706339, 0.706339, 0.032936, -0.032936, 5.42809, -0.024296, 40.101
    3483, 3460, 0.369638, 0.640231, -0.583184, 0.336701, -40.101, -2.73508, 4.68871
    3484, 3485, 0.59524, 0.59524, 0.381693, -0.381693, 37.4425, -0.024296, 15.3496
    3485, 3484, 0.420898, 0.729017, 0.467477, -0.269898, 37.4425, -7.69585, 13.281
    3486, 3486, 0.729017, 0.420898, 0.269898, -0.467477, 37.4425, 7.65377, 13.3053
    3487, 3487, 0.488466, 0.846049, -0.184936, 0.106773, -15.3496, -18.7423, 32.414
    3488, 3488, 0.690796, 0.690796, -0.151, 0.151, -15.3496, -0.024296, 37.4425
    3489, 3489, 0.846049, 0.488466, -0.106773, 0.184936, -15.3496, 18.7002, 32.4383
    3490, 3490, 0.444187, 0.769356, -0.397608, 0.229559, -32.0144, -12.3967, 21.4232
    3491, 3491, 0.628176, 0.628176, -0.324646, 0.324646, -32.0144, -0.024296, 24.7514
    3492, 3492, 0.769356, 0.444187, -0.229559, 0.397608, -32.0144, 12.3546, 21.4474
    3493, 3493, 0.242309, 0.405753, 0.761539, -0.443519, 38.0366, 13.8089, -23.947
    3494, 3494, -0.339083, -0.3292, -0.620819, 0.625486, 38.0366, -0.014622, -27.6432
    3495, 3472, 0.106773, 0.184936, 0.846049, -0.488466, 15.3496, 18.7002, -32.4383
    3496, 3496, 0.500245, 0.86528, 0.0233334, -0.0223814, 4.92138, -23.3938, 40.49
    3497, 3497, 0.70716, 0.706315, 0.0167498, -0.0276527, 4.92138, -0.014622, 46.7623
    3498, 3498, 0.865875, 0.499215, 0.00902498, -0.0310449, 4.92138, 23.3685, 40.5046
    3499, 3499, 0.485572, 0.84381, -0.201561, 0.107598, -19.1191, -21.4917, 37.1954
    3500, 3500, 0.687398, 0.689405, -0.166843, 0.1561, -19.1191, -0.014622, 42.958
    3501, 3503, 0.620794, 0.625513, -0.339066, 0.329217, -38.0366, -0.014622, 27.6432
    3502, 3502, 0.437771, 0.764857, -0.41273, 0.230225, -38.0366, -13.8343, 23.9324
    3503, 3501, 0.842411, 0.487995, -0.120757, 0.193963, -19.1191, 21.4663, 37.2101
    3504, 3481, 0.499457, 0.865085, 0.040339, -0.02329, 5.42809, -20.0715, 34.7163
    3505, 3505, 0.360136, 0.633782, -0.595772, 0.337163, -46.7623, -2.47336, 4.25473
    3506, 3507, 0.628771, 0.368815, -0.347348, 0.589892, -46.7623, 2.44803, 4.26935
    3507, 3506, 0.511886, 0.518989, -0.48818, 0.479898, -46.7623, -0.014622, 4.92138
    3508, 3508, -0.257944, -0.459522, 0.738203, -0.421142, -42.958, 9.54689, -16.5649
    3509, 3509, -0.368081, -0.37711, 0.604049, -0.597853, -42.958, -0.014622, -19.1191
    3510, 3510, 0.45316, 0.268963, -0.428733, 0.733821, -42.958, -9.57221, -16.5503
    3511, 3511, -0.138193, -0.253937, 0.830332, -0.476412, -27.6432, 19.0057, -32.948
    3512, 3512, -0.199203, -0.209522, 0.678731, -0.675088, -27.6432, -0.014622, -38.0366
    3513, 3513, 0.246657, 0.150802, -0.480893, 0.827745, -27.6432, -19.031, -32.9334
    3514, 3514, -0.00902498, -0.0310449, 0.865875, -0.499215, -4.92138, 23.3685, -40.5046
    3515, 3515, -0.0167498, -0.0276527, 0.70716, -0.706315, -4.92138, -0.014622, -46.7623
    3516, 3516, 0.0233429, 0.0223639, -0.500279, 0.86526, -4.92138, -23.3938, -40.49
    3517, 3517, 0.347348, 0.589892, 0.628771, -0.368815, 46.7623, 2.44803, -4.26935
    3518, 3518, -0.488214, -0.479865, -0.511903, 0.518973, 46.7623, -0.014622, -4.92138
    3519, 3519, 0.595769, 0.337169, 0.360117, -0.633792, 46.7623, -2.47336, -4.25473
    3520, 3520, 0.120757, 0.193963, 0.842411, -0.487995, 19.1191, 21.4663, -37.2101
    3521, 3521, -0.166845, -0.156098, -0.687426, 0.689377, 19.1191, -0.014622, -42.958
    3522, 3522, -0.201561, -0.107598, -0.485572, 0.84381, 19.1191, -21.4917, -37.1954
    3523, 3524, 0.604049, 0.597853, 0.368081, -0.37711, 42.958, -0.014622, 19.1191
    3524, 3523, 0.428733, 0.733821, 0.45316, -0.268963, 42.958, -9.57221, 16.5503
    3525, 3525, 0.738203, 0.421142, 0.257944, -0.459522, 42.958, 9.54689, 16.5649
    3526, 3526, 0.480893, 0.827745, 0.246657, -0.150802, 27.6432, -19.031, 32.9334
    3527, 3527, 0.678731, 0.675088, 0.199203, -0.209522, 27.6432, -0.014622, 38.0366
    3528, 3528, 0.830332, 0.476412, 0.138193, -0.253937, 27.6432, 19.0057, 32.948
    3529, 3529, 0.143338, 0.25119, 0.828989, -0.478681, 27.7022, 19.057, -33.1255
    3530, 3530, -0.203464, -0.205535, -0.676848, 0.67693, 27.7022, -0.058943, -38.216
    3531, 3531, -0.249728, -0.14587, -0.478583, 0.829045, 27.7022, -19.1591, -33.0666
    3532, 3532, 0.486133, 0.84357, 0.198223, -0.113015, 19.245, -21.6005, 37.2952
    3533, 3534, 0.84279, 0.487483, 0.115159, -0.196985, 19.245, 21.4984, 37.3542
    3534, 3533, 0.687903, 0.689002, 0.162218, -0.160467, 19.245, -0.058943, 43.0989
    3535, 3535, 0.499374, 0.865809, -0.026661, 0.017007, -4.88281, -23.5246, 40.628
    3536, 3537, 0.865377, 0.500123, -0.014586, 0.028059, -4.88281, 23.4225, 40.6869
    3537, 3536, 0.706449, 0.707058, -0.021352, 0.023327, -4.88281, -0.058943, 46.9472
    3538, 3538, 0.478583, 0.829045, -0.249728, 0.14587, -27.7022, -19.1591, 33.0666
    3539, 3539, 0.676851, 0.676928, -0.203467, 0.205531, -27.7022, -0.058943, 38.216
    3540, 3540, 0.828989, 0.478681, -0.143338, 0.25119, -27.7022, 19.057, 33.1255
    3541, 3541, 0.425178, 0.735783, -0.455776, 0.264792, -43.0989, -9.67352, 16.6371
    3542, 3542, 0.601126, 0.600667, -0.371716, 0.37373, -43.0989, -0.058943, 19.245
    3543, 3543, 0.736107, 0.424617, -0.262321, 0.457203, -43.0989, 9.57143, 16.6961
    3544, 3544, -0.342799, -0.592377, 0.630766, -0.365666, -46.9472, 2.39036, -4.25811
    3545, 3545, 0.484434, 0.483474, -0.51463, 0.516463, -46.9472, -0.058943, -4.88281
    3546, 3546, 0.593061, 0.341617, -0.363427, 0.632059, -46.9472, -2.49245, -4.19916
    3547, 3547, -0.237057, -0.408604, 0.762768, -0.441623, -38.216, 13.8001, -24.0203
    3548, 3548, 0.334731, 0.333328, -0.622475, 0.623997, -38.216, -0.058943, -27.7022
    3549, 3549, 0.409598, 0.235335, -0.439763, 0.763842, -38.216, -13.9022, -23.9614
    3550, 3550, -0.115159, -0.196985, 0.84279, -0.487483, -19.245, 21.4984, -37.3542
    3551, 3551, 0.162218, 0.160468, -0.6879, 0.689006, -19.245, -0.058943, -43.0989
    3552, 3552, 0.198223, 0.113015, -0.486133, 0.84357, -19.245, -21.6005, -37.2952
    3553, 3553, 0.262321, 0.457203, 0.736107, -0.424617, 43.0989, 9.57143, -16.6961
    3554, 3554, 0.371716, 0.37373, 0.601126, -0.600667, 43.0989, -0.058943, -19.245
    3555, 3555, -0.455776, -0.264792, -0.425178, 0.735783, 43.0989, -9.67352, -16.6371
    3556, 3557, -0.02135, -0.023328, -0.706446, 0.707061, 4.88281, -0.058943, -46.9472
    3557, 3556, 0.014586, 0.028059, 0.865377, -0.500123, 4.88281, 23.4225, -40.6869
    3558, 3558, -0.026661, -0.017007, -0.499374, 0.865809, 4.88281, -23.5246, -40.628
    3559, 3559, 0.363424, 0.63206, 0.59306, -0.341617, 46.9472, -2.49245, 4.19916
    3560, 3560, 0.514632, 0.516461, 0.484439, -0.483469, 46.9472, -0.058943, 4.88281
    3561, 3561, 0.630766, 0.365666, 0.342799, -0.592377, 46.9472, 2.39036, 4.25811
    3562, 3562, 0.439763, 0.763842, 0.409598, -0.235335, 38.216, -13.9022, 23.9614
    3563, 3564, 0.762768, 0.441623, 0.237057, -0.408604, 38.216, 13.8001, 24.0203
    3564, 3563, 0.622478, 0.623993, 0.334735, -0.333326, 38.216, -0.058943, 27.7022
    3565, 3565, -0.230126, -0.398578, 0.768856, -0.443889, -31.1232, 11.7321, -20.3752
    3566, 3566, 0.325433, 0.325447, -0.627755, 0.627775, -31.1232, -0.027342, -23.5115
    3567, 3567, 0.398578, 0.230126, -0.443889, 0.768856, -31.1232, -11.7794, -20.3479
    3568, 3568, 0.269375, 0.466549, 0.729607, -0.421238, 35.9232, 7.57519, -13.1753
    3569, 3570, -0.466549, -0.269375, -0.421238, 0.729607, 35.9232, -7.62255, -13.148
    3570, 3569, -0.380927, -0.380953, -0.595721, 0.595723, 35.9232, -0.027342, -15.1977
    3571, 3571, 0.369208, 0.639496, 0.583987, -0.337178, 38.7092, -2.42365, 4.14321
    3572, 3573, 0.639496, 0.369208, 0.337178, -0.583987, 38.7092, 2.3763, 4.17055
    3573, 3572, 0.522151, 0.522138, 0.476842, -0.476815, 38.7092, -0.027342, 4.79995
    3574, 3576, 0.768856, 0.443889, 0.230126, -0.398578, 31.1232, 11.7321, 20.3752
    3575, 3575, 0.627775, 0.627755, 0.325447, -0.325433, 31.1232, -0.027342, 23.5115
    3576, 3574, 0.443889, 0.768856, 0.398578, -0.230126, 31.1232, -11.7794, 20.3479
    3577, 3577, 0.488323, 0.845819, 0.186005, -0.107391, 15.1977, -17.9853, 31.0967
    3578, 3578, 0.690615, 0.690593, 0.151874, -0.151872, 15.1977, -0.027342, 35.9232
    3579, 3579, 0.845819, 0.488323, 0.107391, -0.186005, 15.1977, 17.9379, 31.124
    3580, 3580, 0.499479, 0.86514, -0.0392431, 0.0226611, -4.79995, -19.3783, 33.5095
    3581, 3581, 0.70639, 0.70637, -0.0320482, 0.0320382, -4.79995, -0.027342, 38.7092
    3582, 3582, 0.86514, 0.499479, -0.0226611, 0.0392431, -4.79995, 19.3309, 33.5369
    3583, 3583, 0.476598, 0.825502, -0.261817, 0.151169, -23.5115, -15.5853, 26.9398
    3584, 3584, 0.674024, 0.674011, -0.213786, 0.213767, -23.5115, -0.027342, 31.1232
    3585, 3585, 0.825502, 0.476598, -0.151169, 0.261817, -23.5115, 15.5379, 26.9672
    3586, 3586, 0.421238, 0.729607, -0.466549, 0.269375, -35.9232, -7.62255, 13.148
    3587, 3587, 0.595723, 0.595721, -0.380953, 0.380927, -35.9232, -0.027342, 15.1977
    3588, 3588, 0.729607, 0.421238, -0.269375, 0.466549, -35.9232, 7.57519, 13.1753
    3589, 3589, -0.107391, -0.186005, 0.845819, -0.488323, -15.1977, 17.9379, -31.124
    3590, 3591, 0.186005, 0.107391, -0.488323, 0.845819, -15.1977, -17.9853, -31.0967
    3591, 3590, 0.151872, 0.151874, -0.690593, 0.690615, -15.1977, -0.027342, -35.9232
    3592, 3592, -0.337178, -0.583987, 0.639496, -0.369208, -38.7092, 2.3763, -4.17055
    3593, 3593, 0.476815, 0.476842, -0.522138, 0.522151, -38.7092, -0.027342, -4.79995
    3594, 3594, 0.583991, 0.337173, -0.369222, 0.639487, -38.7092, -2.42365, -4.14321
    3595, 3597, -0.0392431, -0.0226611, -0.499479, 0.86514, 4.79995, -19.3783, -33.5095
    3596, 3595, 0.0226611, 0.0392431, 0.86514, -0.499479, 4.79995, 19.3309, -33.5369
    3597, 3596, -0.0320382, -0.0320482, -0.70637, 0.70639, 4.79995, -0.027342, -38.7092
    3598, 3598, 0.151169, 0.261817, 0.825502, -0.476598, 23.5115, 15.5379, -26.9672
    3599, 3599, -0.213767, -0.213786, -0.674011, 0.674024, 23.5115, -0.027342, -31.1232
    3600, 3600, -0.261817, -0.151169, -0.476598, 0.825502, 23.5115, -15.5853, -26.9398
    3601, 3601, -0.016438, -0.028478, 0.865557, -0.49973, -8.61245, 18.7643, -32.5435
    3602, 3602, 0.023254, 0.023247, -0.706725, 0.706724, -8.61245, -0.021355, -37.5657
    3603, 3603, 0.028478, 0.016438, -0.49973, 0.865557, -8.61245, -18.8013, -32.5221
    3604, 3604, 0.424556, 0.735358, 0.457441, -0.264101, 36.839, -5.68061, 9.79639
    3605, 3605, 0.600419, 0.600412, 0.373496, -0.3735, 36.839, -0.021355, 11.3242
    3606, 3606, 0.735358, 0.424556, 0.264101, -0.457441, 36.839, 5.64362, 9.81775
    3607, 3630, 0.25153, 0.145218, -0.478445, 0.828694, -26.2414, -14.1318, -24.4343
    3608, 3631, 0.235628, 0.408117, 0.763831, -0.441002, 28.2266, 13.1022, -22.7364
    3609, 3609, 0.828694, 0.478445, 0.145218, -0.25153, 26.2414, 14.0948, 24.4556
    3610, 3610, 0.49973, 0.865557, 0.028478, -0.016438, 8.61245, -18.8013, 32.5221
    3611, 3612, 0.865557, 0.49973, 0.016438, -0.028478, 8.61245, 18.7643, 32.5435
    3612, 3611, 0.706724, 0.706725, 0.023247, -0.023254, 8.61245, -0.021355, 37.5657
    3613, 3613, 0.486959, 0.843433, -0.196516, 0.113461, -11.3242, -18.438, 31.8929
    3614, 3637, 0.232299, 0.391635, 0.769961, -0.447012, 29.8937, 14.5229, -25.2702
    3615, 3638, -0.325756, -0.318157, -0.628043, 0.631048, 29.8937, -0.057915, -29.1461
    3616, 3616, 0.441002, 0.763831, -0.408117, 0.235628, -28.2266, -13.1392, 22.7151
    3617, 3640, 0.500047, 0.864486, 0.0411683, -0.0303775, 10.2944, -20.281, 35.012
    3618, 3641, 0.70676, 0.705601, 0.0319058, -0.0399948, 10.2944, -0.057915, 40.4618
    3619, 3619, 0.364991, 0.632175, -0.591906, 0.341736, -37.5657, -4.32472, 7.44792
    3620, 3643, 0.488331, 0.84715, -0.184189, 0.0997188, -11.3157, -20.1442, 34.775
    3621, 3621, 0.632175, 0.364991, -0.341736, 0.591906, -37.5657, 4.28773, 7.46928
    3622, 3622, -0.264101, -0.457441, 0.735358, -0.424556, -36.839, 5.64362, -9.81775
    3623, 3623, 0.3735, 0.373496, -0.600412, 0.600419, -36.839, -0.021355, -11.3242
    3624, 3624, 0.457441, 0.264101, -0.424556, 0.735358, -36.839, -5.68061, -9.79639
    3625, 3625, 0.113461, 0.196516, 0.843433, -0.486959, 11.3242, 18.401, -31.9142
    3626, 3626, -0.160452, -0.160459, -0.688663, 0.688659, 11.3242, -0.021355, -36.839
    3627, 3650, 0.52232, 0.527212, -0.477186, 0.470663, -40.4618, -0.057915, 10.2944
    3628, 3651, 0.640976, 0.374058, -0.339115, 0.578127, -40.4618, 5.09703, 8.94414
    3629, 3652, -0.267754, -0.472847, 0.728791, -0.416638, -40.1881, 5.6077, -9.82865
    3630, 3653, -0.381008, -0.38744, 0.596124, -0.591067, -40.1881, -0.057915, -11.3157
    3631, 3654, 0.468315, 0.275605, -0.422834, 0.725214, -40.1881, -5.70801, -9.77073
    3632, 3632, -0.333225, -0.333228, -0.62367, 0.623663, 28.2266, -0.021355, -26.2414
    3633, 3633, -0.408117, -0.235628, -0.441002, 0.763831, 28.2266, -13.1392, -22.7151
    3634, 3634, 0.341736, 0.591906, 0.632175, -0.364991, 37.5657, 4.28773, -7.46928
    3635, 3635, -0.483289, -0.483289, -0.516176, 0.516166, 37.5657, -0.021355, -8.61245
    3636, 3636, 0.591908, 0.341733, 0.364988, -0.632177, 37.5657, -4.32472, -7.44792
    3637, 3614, 0.688659, 0.688663, -0.160459, 0.160452, -11.3242, -0.021355, 36.839
    3638, 3615, 0.843433, 0.486959, -0.113461, 0.196516, -11.3242, 18.401, 31.9142
    3639, 3639, -0.396999, -0.223008, -0.443311, 0.772097, 29.8937, -14.6232, -25.2123
    3640, 3617, 0.623663, 0.62367, -0.333228, 0.333225, -28.2266, -0.021355, 26.2414
    3641, 3618, 0.763831, 0.441002, -0.235628, 0.408117, -28.2266, 13.1022, 22.7364
    3642, 3642, 0.865303, 0.498631, 0.02047, -0.0468879, 10.2944, 20.1807, 35.0699
    3643, 3620, 0.516166, 0.516176, -0.483289, 0.483289, -37.5657, -0.021355, 8.61245
    3644, 3644, 0.690936, 0.69191, -0.152102, 0.143994, -11.3157, -0.057915, 40.1881
    3645, 3645, 0.846475, 0.489501, -0.109651, 0.178454, -11.3157, 20.0439, 34.8329
    3646, 3646, 0.443311, 0.772097, -0.396999, 0.223008, -29.8937, -14.6232, 25.2123
    3647, 3647, 0.628026, 0.631065, -0.325744, 0.318169, -29.8937, -0.057915, 29.1461
    3648, 3648, 0.769961, 0.447012, -0.232299, 0.391635, -29.8937, 14.5229, 25.2702
    3649, 3672, 0.825164, 0.473778, 0.149196, -0.269035, 29.1461, 14.8967, 25.9177
    3650, 3627, -0.196516, -0.113461, -0.486959, 0.843433, 11.3242, -18.438, -31.8929
    3651, 3674, -0.440492, -0.440477, -0.55318, 0.553117, 44.6507, -0.023289, -16.5588
    3652, 3629, 0.205375, 0.205369, -0.676624, 0.676627, -26.2414, -0.021355, -28.2266
    3653, 3607, 0.478445, 0.828694, 0.25153, -0.145218, 26.2414, -14.1318, 24.4343
    3654, 3608, 0.676627, 0.676624, 0.205369, -0.205375, 26.2414, -0.021355, 28.2266
    3655, 3655, -0.149196, -0.269035, 0.825164, -0.473778, -29.1461, 14.8967, -25.9177
    3656, 3656, -0.21374, -0.221256, 0.674421, -0.671205, -29.1461, -0.057915, -29.8937
    3657, 3680, 0.64828, 0.648333, -0.282317, 0.282301, -30.3892, -0.023289, 36.6657
    3658, 3658, -0.02047, -0.0468879, 0.865303, -0.498631, -10.2944, 20.1807, -35.0699
    3659, 3659, -0.0319058, -0.0399948, 0.70676, -0.705601, -10.2944, -0.057915, -40.4618
    3660, 3660, 0.0411739, 0.030366, -0.500071, 0.864472, -10.2944, -20.281, -35.012
    3661, 3684, 0.677454, 0.391157, -0.311464, 0.539484, -44.6507, 8.25924, 14.352
    3662, 3662, -0.477209, -0.47064, -0.52233, 0.527202, 40.4618, -0.057915, -10.2944
    3663, 3663, 0.582753, 0.331103, 0.368067, -0.644435, 40.4618, -5.19734, -8.88622
    3664, 3664, 0.109651, 0.178454, 0.846475, -0.489501, 11.3157, 20.0439, -34.8329
    3665, 3688, -0.18298, -0.316974, 0.805941, -0.465302, -36.6657, 15.1744, -26.3295
    3666, 3689, 0.258825, 0.258773, -0.658037, 0.658053, -36.6657, -0.023289, -30.3892
    3667, 3667, 0.422834, 0.725214, 0.468315, -0.275605, 40.1881, -5.70801, 9.77073
    3668, 3668, 0.596124, 0.591067, 0.381008, -0.38744, 40.1881, -0.057915, 11.3157
    3669, 3669, 0.728791, 0.416638, 0.267754, -0.472847, 40.1881, 5.6077, 9.82865
    3670, 3693, 0.0975809, 0.0563149, -0.496821, 0.860509, -16.5588, -22.3455, -38.657
    3671, 3694, 0.0741857, 0.128463, 0.856436, -0.49448, 7.98496, 23.4538, -40.6698
    3672, 3649, 0.368079, 0.644428, -0.582755, 0.331099, -40.4618, -5.19734, 8.88622
    3673, 3673, 0.311464, 0.539484, 0.677454, -0.391157, 44.6507, 8.25924, -14.352
    3674, 3628, -0.145218, -0.25153, 0.828694, -0.478445, -26.2414, 14.0948, -24.4556
    3675, 3675, 0.539497, 0.311442, 0.391129, -0.67747, 44.6507, -8.29958, -14.3287
    3676, 3699, 0.696449, 0.402073, 0.297178, -0.514764, 46.948, 3.97231, 6.92683
    3677, 3677, 0.699266, 0.699301, -0.104915, 0.104877, -7.98496, -0.023289, 46.948
    3678, 3678, 0.856436, 0.49448, -0.0741857, 0.128463, -7.98496, 23.4538, 40.6698
    3679, 3679, 0.458441, 0.793999, -0.345754, 0.199629, -30.3892, -18.353, 31.7418
    3680, 3657, 0.263731, 0.158382, -0.477732, 0.822881, -29.1461, -14.997, -25.8598
    3681, 3704, 0.658053, 0.658037, 0.258773, -0.258825, 36.6657, -0.023289, 30.3892
    3682, 3706, 0.496821, 0.860509, 0.0975809, -0.0563149, 16.5588, -22.3455, 38.657
    3683, 3682, 0.391157, 0.677454, -0.539484, 0.311464, -44.6507, -8.29958, 14.3287
    3684, 3661, 0.339115, 0.578127, 0.640976, -0.374058, 40.4618, 5.09703, -8.94414
    3685, 3685, -0.297178, -0.514764, 0.696449, -0.402073, -46.948, 3.97231, -6.92683
    3686, 3686, 0.420317, 0.420274, -0.568618, 0.568664, -46.948, -0.023289, -7.98496
    3687, 3710, 0.483858, 0.490531, 0.513957, -0.510989, 52.1676, -0.039372, -8.77089
    3688, 3665, -0.152104, -0.143992, -0.690955, 0.691891, 11.3157, -0.057915, -40.1881
    3689, 3666, -0.184189, -0.0997188, -0.488331, 0.84715, 11.3157, -20.1442, -34.775
    3690, 3690, 0.316974, 0.18298, -0.465302, 0.805941, -36.6657, -15.2148, -26.3062
    3691, 3691, -0.0563149, -0.0975809, 0.860509, -0.496821, -16.5588, 22.3052, -38.6802
    3692, 3692, 0.0796907, 0.0796407, -0.70261, 0.702599, -16.5588, -0.023289, -44.6507
    3693, 3670, 0.477732, 0.822881, 0.263731, -0.158382, 29.1461, -14.997, 25.8598
    3694, 3671, 0.674421, 0.671205, 0.21374, -0.221256, 29.1461, -0.057915, 29.8937
    3695, 3695, -0.104877, -0.104915, -0.699301, 0.699266, 7.98496, -0.023289, -46.948
    3696, 3696, -0.128463, -0.0741857, -0.49448, 0.856436, 7.98496, -23.4942, -40.6465
    3697, 3720, 0.628707, 0.360539, -0.340412, 0.599048, -52.1676, 4.35135, 7.6155
    3698, 3698, 0.568664, 0.568618, 0.420274, -0.420317, 46.948, -0.023289, 7.98496
    3699, 3676, 0.49448, 0.856436, -0.128463, 0.0741857, -7.98496, -23.4942, 40.6465
    3700, 3723, 0.45348, 0.258003, -0.423068, 0.740813, -49.5639, -9.27809, -15.9914
    3701, 3701, -0.282301, -0.282317, -0.648333, 0.64828, 30.3892, -0.023289, -36.6657
    3702, 3702, -0.345754, -0.199629, -0.458441, 0.793999, 30.3892, -18.353, -31.7418
    3703, 3703, 0.465302, 0.805941, 0.316974, -0.18298, 36.6657, -15.2148, 26.3062
    3704, 3681, 0.793999, 0.458441, -0.199629, 0.345754, -30.3892, 18.3127, 31.7651
    3705, 3705, 0.805941, 0.465302, 0.18298, -0.316974, 36.6657, 15.1744, 26.3295
